Repo Type,Repo Name,Filename,ML TD Type,ML Pipeline Stage,NLC,CS,TFI,ANL,ANC,AVT,AVM
Application,henrysky/astroNN,astroNN/shared/nn_tools.py,Data Conf,Prediction,0.12446351931330474,0.1408371040723982,0.036748732802317156,0.05764411027568922,0.06543075245365322,0.060384331116038435,0.07526881720430108
Application,araffin/srl-zoo,models/models.py,Layer Conf,Training,0.05150214592274678,0.005090497737556561,0.028602461984069513,0.13561681982734614,0.05452562704471102,0.13093126385809312,0.12903225806451613
Application,maximecb/gym-miniworld,gym_miniworld/miniworld.py,Data Conf,Data Pre,0.09334763948497854,0.0005656108597285068,0.03421433743664011,0.3519910888331941,0.18974918211559433,0.30439763488543975,0.09677419354838711
Application,drivendataorg/zamba,zamba/models/cnnensemble/src/single_frame_cnn.py,MDepend,Data Pre,0.0869098712446352,0.004524886877828055,0.0391020999275887,0.32999164578111945,0.24209378407851692,0.3612712490761271,0.08602150537634409
Application,WMD-group/SMACT,smact/builder.py,MLKnow,Data Pre,0.043991416309012876,0.0005656108597285068,0.010137581462708182,0.058758006126427176,0.05997818974918212,0.07494456762749446,0.08602150537634409
Application,hackingmaterials/automatminer,matbench/preprocess.py,MLKnow,Data Pre,0.03969957081545064,0.0022624434389140274,0.03493845039826213,0.0582010582010582,0.05452562704471102,0.05698447893569845,0.07526881720430108
Application,hackingmaterials/automatminer,matbench/pipeline.py,DS Configuration,Training,0.148068669527897,0.026018099547511313,0.042541636495293265,0.03258145363408521,0.009814612868047983,0.02065779748706578,0.12903225806451613
Application,nengo/nengo-dl,nengo_dl/tensor_graph.py,DS Configuration,Other,0.002145922746781116,0.0028280542986425343,0.06571325126719768,0.33249791144527985,0.3326063249727372,0.32568366592756837,0.2795698924731183
Application,NRCan/geo-deep-learning,utils/layersmodules.py,Layer Conf,Training,0.047210300429184546,0.0016968325791855204,0.03837798696596669,0.02450570871623503,0.008724100327153763,0.027494456762749447,0.043010752688172046
Application,ucam-smt/sgnmt,cam/sgnmt/blocks/vanilla_decoder.py,UMC ,Modeling,0.19313304721030045,0.004524886877828055,0.07331643736422881,0.04427736006683375,0.019629225736095966,0.04301552106430155,0.07526881720430108
Application,OpenNMT/OpenNMT-py,onmt/decoders/decoder.py,Data Conf,Training,0.10085836909871246,0.07466063348416291,0.08906589427950759,0.15065441381230854,0.08724100327153762,0.1090539541759054,0.21505376344086025
Application,ludwig-ai/ludwig,ludwig/data/preprocessing.py,UMC ,Data Pre,0.0,0.005090497737556561,0.0787472845763939,0.3567251461988304,0.15921483097055616,0.19889135254988913,0.13978494623655915
Application,pyro-ppl/pyro,pyro/infer/search.py,Data Conf,Data Pre,0.03755364806866953,0.006787330316742082,0.056118754525706006,0.059036480089111665,0.05234460196292258,0.04741315594974132,0.22580645161290325
Application,pyro-ppl/pyro,pyro/distributions/planar.py,MCC,Data Pre,0.034334763948497854,0.07748868778280543,0.391020999275887,0.04427736006683375,0.016357688113413305,0.0320029563932003,0.15053763440860216
Application,astier/model-free-episodic-control,mfec/utils.py,MLKnow,Data Pre,0.008583690987124463,0.0248868778280543,0.002896451846488052,0.029239766081871343,0.017448200654307525,0.027679231337767923,0.021505376344086023
Application,brendanhasz/probflow,src/probflow/core.py,Data Conf,Training,0.04613733905579399,0.0,0.0168356263577118,0.2935115566694514,0.3424209378407852,0.2655949741315595,0.06451612903225806
Tool,RaRe-Technologies/gensim,gensim/corpora/csvcorpus.py,Data Conf,Data Pre,0.10193133047210301,0.0005656108597285068,0.04000724112961622,0.025341130604288498,0.018538713195201745,0.020436067997043606,0.12903225806451613
Tool,BrikerMan/Kashgari,kashgari/tasks/classification/models.py,MCM,Modeling,0.006437768240343348,0.0011312217194570137,0.029326574945691526,0.3670286828181565,0.020719738276990186,0.2852919438285292,0.021505376344086023
Tool,PetrochukM/PyTorch-NLP,lib/checkpoint.py,Weight Conf,Modeling,0.006437768240343348,0.003959276018099548,0.04109341057204924,0.022834864940128097,0.02726281352235551,0.024722838137472284,0.05376344086021506
Tool,yzhao062/pyod,pyod/models/base.py,MCC,Modeling,0.02467811158798283,0.003393665158371041,0.037653874004344674,0.042884990253411304,0.02726281352235551,0.041019955654102,0.07526881720430108
Tool,raamana/neuropredict,neuropredict/config_neuropredict.py,MLKnow,Evaluation,0.009656652360515022,0.003959276018099548,0.03874004344677769,0.09217488164856585,0.0021810250817884407,0.0508130081300813,0.0
Tool,PyTorchLightning/pytorch-lightning,pytorch_lightning/trainer/model_hooks.py,HP Conf,Training,0.028969957081545063,0.17477375565610861,0.24909485879797247,0.01364522417153996,0.015267175572519085,0.01278640059127864,0.021505376344086023
Tool,PyTorchLightning/pytorch-lightning,pytorch_lightning/callbacks/model_checkpoint.py,UMC,Evaluation,0.048283261802575105,0.14423076923076925,0.2568790731354091,0.18880534670008353,0.14285714285714288,0.1180339985218034,0.08602150537634409
Tool,PyTorchLightning/pytorch-lightning,pytorch_lightning/accelerators/ddp_spawn_backend.py,Data Conf,Training,0.060085836909871244,0.0028280542986425343,0.2568790731354091,0.06042884990253411,0.0588876772082879,0.06881005173688101,0.08602150537634409
Tool,PyTorchLightning/pytorch-lightning,pytorch_lightning/accelerators/ddp_cpu_spawn_backend.py,Weight Conf,Training,0.06545064377682404,0.0011312217194570137,0.2570601013758146,0.01392369813422445,0.013086150490730645,0.014227642276422764,0.12903225806451613
Tool,PyTorchLightning/pytorch-lightning,pytorch_lightning/trainer/connectors/accelerator_connector.py,MLKnow,Training,0.016094420600858368,0.04411764705882353,0.5137581462708182,0.26176552492341965,0.36205016357688113,0.19700665188470068,0.021505376344086023
Tool,kengz/SLM-Lab,slm_lab/env/__init__.py,DS Configuration,Data Acq,0.1888412017167382,0.004524886877828055,0.022085445329471397,0.06683375104427736,0.05016357688113413,0.051626016260162604,0.3118279569892473
Tool,kengz/SLM-Lab,slm_lab/agent/__init__.py,CDT,Training,0.03648068669527897,0.006787330316742082,0.043084721216509775,0.15288220551378445,0.13304252998909488,0.14859571322985957,0.11827956989247312
Tool,kengz/SLM-Lab,slm_lab/agent/algorithm/actor_critic.py,Proto,Training,0.010729613733905578,0.0005656108597285068,0.08055756698044894,0.14369256474519632,0.09051254089422028,0.12043606799704361,0.043010752688172046
